sex,age,height,weight,team,year,season,sport,medaled
1,33,166,55,United States,2016,Summer,Cycling,FALSE
1,33,166,55,United States,2016,Summer,Cycling,FALSE
0,30,181,80,United States,2016,Summer,Judo,TRUE
0,19,173,56,United States,2016,Summer,Boxing,TRUE
1,25,183,74,New Zealand,2016,Summer,Rowing,FALSE
0,36,172,68,Serbia,2016,Summer,Cycling,FALSE
1,21,193,79,United States,2016,Summer,Basketball,TRUE
1,19,175,68,Australia,2016,Summer,Hockey,FALSE
0,30,186,86,Australia,2016,Summer,Canoeing,FALSE
1,29,175,67,France,2016,Summer,Sailing,FALSE
0,28,211,112,Serbia,2016,Summer,Basketball,TRUE
0,30,178,81,Croatia,2016,Summer,Sailing,TRUE
0,30,186,85,Croatia,2016,Summer,Basketball,FALSE
0,22,182,74,Serbia,2016,Summer,Swimming,FALSE
0,22,182,74,Serbia,2016,Summer,Swimming,FALSE
0,22,182,74,Serbia,2016,Summer,Swimming,FALSE
1,21,168,62,Germany,2016,Summer,Cycling,FALSE
0,22,189,88,Belgium,2016,Summer,Hockey,TRUE
0,32,193,80,Netherlands,2016,Summer,Hockey,FALSE
1,23,172,70,Australia,2016,Summer,Sailing,FALSE
1,22,169,63,Bulgaria,2016,Summer,Badminton,FALSE
1,20,174,64,Bulgaria,2016,Summer,Badminton,FALSE
1,37,180,75,Romania,2016,Summer,Handball,FALSE
0,39,191,90,Qatar,2016,Summer,Handball,FALSE
0,20,187,79,Poland,2016,Summer,Swimming,FALSE
0,20,187,79,Poland,2016,Summer,Swimming,FALSE
0,20,186,84,Netherlands,2016,Summer,Swimming,FALSE
1,25,189,82,Netherlands,2016,Summer,Volleyball,FALSE
0,23,180,65,South Africa,2016,Summer,Golf,FALSE
1,31,183,71,United States,2016,Summer,Rowing,TRUE
1,20,167,69,Norway,2016,Summer,Wrestling,FALSE
0,29,186,85,New Zealand,2016,Summer,Rowing,FALSE
0,26,198,117,Germany,2016,Summer,Athletics,FALSE
1,32,175,68,Australia,2016,Summer,Tennis,FALSE
1,32,175,68,Australia,2016,Summer,Tennis,FALSE
1,32,175,68,Australia,2016,Summer,Tennis,FALSE
1,23,172,70,New Zealand,2016,Summer,Football,FALSE
1,22,168,57,Bahamas,2016,Summer,Athletics,FALSE
1,22,168,57,Bahamas,2016,Summer,Athletics,FALSE
0,27,181,69,Norway,2016,Summer,Rowing,TRUE
1,40,165,45,Italy,2016,Summer,Athletics,FALSE
1,23,168,58,Australia,2016,Summer,Athletics,FALSE
0,28,190,86,France,2016,Summer,Swimming,FALSE
0,28,190,86,France,2016,Summer,Swimming,FALSE
0,28,190,86,France,2016,Summer,Swimming,TRUE
0,28,190,86,France,2016,Summer,Swimming,FALSE
0,28,190,86,France,2016,Summer,Swimming,FALSE
0,30,170,94,Belarus,2016,Summer,Weightlifting,TRUE
0,19,170,59,Russia,2016,Summer,Gymnastics,TRUE
0,19,170,59,Russia,2016,Summer,Gymnastics,FALSE
0,19,170,59,Russia,2016,Summer,Gymnastics,FALSE
0,19,170,59,Russia,2016,Summer,Gymnastics,FALSE
0,27,182,82,Croatia,2016,Summer,Handball,FALSE
0,30,189,90,Germany,2016,Summer,Handball,TRUE
0,24,190,103,Latvia,2016,Summer,Athletics,FALSE
0,31,176,70,Netherlands,2016,Summer,Cycling,FALSE
1,23,169,65,Ukraine,2016,Summer,Athletics,FALSE
1,23,184,83,Sweden,2016,Summer,Handball,FALSE
0,29,186,90,Latvia,2016,Summer,Cycling,FALSE
0,26,196,87,Germany,2016,Summer,Tennis,FALSE
1,27,180,77,Romania,2016,Summer,Rowing,TRUE
1,34,159,58,Germany,2016,Summer,Athletics,FALSE
0,27,188,91,United States,2016,Summer,Rowing,FALSE
1,30,164,60,Czech Republic,2016,Summer,Tennis,FALSE
1,30,164,60,Czech Republic,2016,Summer,Tennis,TRUE
1,28,NA,NA,Bahamas,2016,Summer,Athletics,FALSE
1,34,183,66,United States,2016,Summer,Athletics,FALSE
1,20,165,55,Germany,2016,Summer,Rowing,FALSE
1,28,168,60,Ukraine,2016,Summer,Athletics,FALSE
0,30,183,72,Czech Republic,2016,Summer,Cycling,FALSE
0,26,173,70,China,2016,Summer,Athletics,FALSE
0,26,173,70,China,2016,Summer,Athletics,FALSE
1,24,178,94,China,2016,Summer,Athletics,FALSE
0,28,NA,NA,Samoa,2016,Summer,Judo,FALSE
1,27,162,62,Spain,2016,Summer,Tennis,FALSE
1,27,162,62,Spain,2016,Summer,Tennis,FALSE
1,27,162,62,Spain,2016,Summer,Tennis,FALSE
0,27,168,60,Philippines,2016,Summer,Boxing,FALSE
0,28,181,68,Cuba,2016,Summer,Athletics,FALSE
1,26,163,58,United States,2016,Summer,Badminton,FALSE
0,29,190,85,Venezuela,2016,Summer,Swimming,FALSE
0,29,190,85,Venezuela,2016,Summer,Swimming,FALSE
1,28,159,57,Germany,2016,Summer,Diving,FALSE
1,28,159,57,Germany,2016,Summer,Diving,FALSE
1,30,177,72,Argentina,2016,Summer,Hockey,FALSE
1,27,165,66,Russia,2016,Summer,Handball,TRUE
0,28,175,71,Indonesia,2016,Summer,Badminton,FALSE
1,16,146,35,Japan,2016,Summer,Gymnastics,FALSE
1,16,146,35,Japan,2016,Summer,Gymnastics,FALSE
1,16,146,35,Japan,2016,Summer,Gymnastics,FALSE
1,16,146,35,Japan,2016,Summer,Gymnastics,FALSE
1,16,146,35,Japan,2016,Summer,Gymnastics,FALSE
1,20,167,49,Japan,2016,Summer,Rhythmic Gymnastics,FALSE
0,27,173,66,Japan,2016,Summer,Tennis,FALSE
0,40,170,63,Japan,2016,Summer,Equestrianism,FALSE
0,40,170,63,Japan,2016,Summer,Equestrianism,FALSE
0,31,184,78,Brazil,2016,Summer,Athletics,FALSE
1,29,159,54,South Korea,2016,Summer,Table Tennis,FALSE
1,29,159,54,South Korea,2016,Summer,Table Tennis,FALSE
0,24,193,96,China,2016,Summer,Basketball,FALSE
1,25,166,53,Germany,2016,Summer,Athletics,FALSE
0,25,190,82,South Korea,2016,Summer,Football,FALSE
0,28,196,93,Russia,2016,Summer,Swimming,FALSE
0,28,196,93,Russia,2016,Summer,Swimming,FALSE
0,28,179,75,Russia,2016,Summer,Fencing,FALSE
0,28,179,75,Russia,2016,Summer,Fencing,FALSE
0,26,200,93,Croatia,2016,Summer,Water Polo,TRUE
0,20,195,95,Germany,2016,Summer,Football,TRUE
1,27,167,50,Canada,2016,Summer,Cycling,FALSE
1,27,167,50,Canada,2016,Summer,Cycling,FALSE
1,27,167,50,Canada,2016,Summer,Cycling,FALSE
1,21,182,67,Individual Olympic Athletes,2016,Summer,Swimming,FALSE
1,28,170,54,Kenya,2016,Summer,Athletics,FALSE
1,31,160,45,Kenya,2016,Summer,Athletics,TRUE
1,32,190,78,Australia,2016,Summer,Basketball,FALSE
0,22,181,94,Thailand,2016,Summer,Weightlifting,FALSE
0,20,188,70,China,2016,Summer,Rowing,FALSE
1,17,175,63,China,2016,Summer,Swimming,FALSE
1,24,195,83,China,2016,Summer,Basketball,FALSE
1,23,190,84,China,2016,Summer,Basketball,FALSE
0,23,193,69,China,2016,Summer,Fencing,FALSE
1,26,170,58,China,2016,Summer,Synchronized Swimming,TRUE
1,26,170,58,China,2016,Summer,Synchronized Swimming,TRUE
1,24,167,57,China,2016,Summer,Hockey,FALSE
1,23,161,51,China,2016,Summer,Wrestling,TRUE
0,24,198,89,China,2016,Summer,Swimming,TRUE
0,24,198,89,China,2016,Summer,Swimming,TRUE
0,24,198,89,China,2016,Summer,Swimming,FALSE
1,28,180,76,China,2016,Summer,Water Polo,FALSE
1,24,177,63,China,2016,Summer,Fencing,TRUE
1,24,177,63,China,2016,Summer,Fencing,TRUE
1,23,185,78,China,2016,Summer,Fencing,FALSE
1,23,185,78,China,2016,Summer,Fencing,TRUE
0,22,NA,NA,Lesotho,2016,Summer,Boxing,FALSE
1,20,184,72,Thailand,2016,Summer,Badminton,FALSE
1,22,174,93,Moldova,2016,Summer,Athletics,FALSE
0,26,182,82,Belgium,2016,Summer,Swimming,FALSE
0,26,182,82,Belgium,2016,Summer,Swimming,FALSE
0,26,182,82,Belgium,2016,Summer,Swimming,FALSE
0,26,182,82,Belgium,2016,Summer,Swimming,FALSE
1,27,161,51,Indonesia,2016,Summer,Badminton,FALSE
0,31,177,64,Lithuania,2016,Summer,Athletics,FALSE
0,26,183,74,Indonesia,2016,Summer,Swimming,FALSE
1,27,173,58,Slovenia,2016,Summer,Athletics,FALSE
0,24,176,70,Switzerland,2016,Summer,Cycling,FALSE
1,25,180,76,Australia,2016,Summer,Rowing,FALSE
0,37,186,78,Zimbabwe,2016,Summer,Archery,FALSE
1,25,183,103,Canada,2016,Summer,Athletics,FALSE
1,26,168,65,Japan,2016,Summer,Rugby Sevens,FALSE
1,24,154,38,Japan,2016,Summer,Athletics,FALSE
0,22,185,75,Japan,2016,Summer,Football,FALSE
1,25,168,62,Japan,2016,Summer,Swimming,FALSE
1,25,168,62,Japan,2016,Summer,Swimming,FALSE
0,33,173,78,Czech Republic,2016,Summer,Canoeing,FALSE
0,32,185,85,Denmark,2016,Summer,Handball,TRUE
1,18,175,60,Czech Republic,2016,Summer,Swimming,FALSE
1,18,175,60,Czech Republic,2016,Summer,Swimming,FALSE
0,25,184,72,Sweden,2016,Summer,Equestrianism,FALSE
0,25,184,72,Sweden,2016,Summer,Equestrianism,FALSE
1,31,178,74,Sweden,2016,Summer,Rowing,FALSE
0,26,176,68,Sweden,2016,Summer,Shooting,TRUE
1,21,174,60,Ukraine,2016,Summer,Tennis,FALSE
1,21,174,60,Ukraine,2016,Summer,Tennis,FALSE
0,31,183,76,Czech Republic,2016,Summer,Modern Pentathlon,FALSE
0,31,195,90,Czech Republic,2016,Summer,Athletics,FALSE
1,32,181,69,Brazil,2016,Summer,Sailing,FALSE
1,19,165,67,Pakistan,2016,Summer,Swimming,FALSE
0,27,170,64,Australia,2016,Summer,Hockey,FALSE
1,28,185,76,Great Britain,2016,Summer,Rowing,TRUE
1,30,173,70,United States,2016,Summer,Beach Volleyball,FALSE
1,27,163,49,Canada,2016,Summer,Triathlon,FALSE
1,23,165,57,Poland,2016,Summer,Athletics,FALSE
1,23,165,57,Poland,2016,Summer,Athletics,FALSE
0,26,190,103,Australia,2016,Summer,Water Polo,FALSE
0,22,198,104,Poland,2016,Summer,Swimming,FALSE
0,22,198,104,Poland,2016,Summer,Swimming,FALSE
0,22,198,104,Poland,2016,Summer,Swimming,FALSE
1,19,167,60,Poland,2016,Summer,Athletics,FALSE
1,19,167,60,Poland,2016,Summer,Athletics,FALSE
1,31,185,82,Senegal,2016,Summer,Basketball,FALSE
0,25,164,68,Indonesia,2016,Summer,Cycling,FALSE
1,30,178,60,Ukraine,2016,Summer,Synchronized Swimming,FALSE
0,21,190,91,Czech Republic,2016,Summer,Athletics,FALSE
1,29,171,60,Czech Republic,2016,Summer,Shooting,FALSE
1,29,171,60,Czech Republic,2016,Summer,Shooting,FALSE
1,21,184,80,Italy,2016,Summer,Volleyball,FALSE
0,16,NA,NA,Saint Vincent and the Grenadines,2016,Summer,Swimming,FALSE
0,33,199,105,Czech Republic,2016,Summer,Rowing,TRUE
0,25,207,118,Poland,2016,Summer,Handball,FALSE
1,24,172,69,Kazakhstan,2016,Summer,Wrestling,TRUE
0,33,182,97,Hungary,2016,Summer,Shooting,FALSE
1,26,173,57,Hungary,2016,Summer,Athletics,FALSE
1,29,170,62,Hungary,2016,Summer,Canoeing,TRUE
1,29,170,62,Hungary,2016,Summer,Canoeing,TRUE
0,24,183,82,Germany,2016,Summer,Fencing,FALSE
1,27,154,46,Hungary,2016,Summer,Athletics,FALSE
1,33,176,71,Hungary,2016,Summer,Fencing,TRUE
0,28,180,76,Poland,2016,Summer,Canoeing,FALSE
1,28,168,65,Hong Kong,2016,Summer,Swimming,FALSE
0,36,178,79,Australia,2016,Summer,Canoeing,FALSE
0,36,178,79,Australia,2016,Summer,Canoeing,FALSE
0,32,180,75,Ukraine,2016,Summer,Equestrianism,FALSE
0,32,180,75,Ukraine,2016,Summer,Equestrianism,FALSE
0,26,180,78,Hungary,2016,Summer,Fencing,TRUE
1,19,176,63,Hungary,2016,Summer,Swimming,FALSE
1,19,176,63,Hungary,2016,Summer,Swimming,FALSE
0,33,196,106,Spain,2016,Summer,Water Polo,FALSE
0,34,192,95,Hungary,2016,Summer,Water Polo,FALSE
1,27,170,51,Poland,2016,Summer,Athletics,FALSE
0,39,186,96,Poland,2016,Summer,Handball,FALSE
1,21,159,48,Romania,2016,Summer,Table Tennis,FALSE
1,27,158,63,Ghana,2016,Summer,Judo,FALSE
0,34,186,70,Poland,2016,Summer,Athletics,FALSE
0,27,195,103,Poland,2016,Summer,Rowing,FALSE
1,20,177,63,Hungary,2016,Summer,Swimming,FALSE
1,20,177,63,Hungary,2016,Summer,Swimming,FALSE
1,28,183,74,Hungary,2016,Summer,Water Polo,FALSE
1,31,184,78,Romania,2016,Summer,Handball,FALSE
1,29,165,51,Poland,2016,Summer,Athletics,FALSE
0,28,196,97,Poland,2016,Summer,Handball,FALSE
0,26,183,73,Germany,2016,Summer,Sailing,FALSE
1,22,170,58,Vietnam,2016,Summer,Rowing,FALSE
1,27,159,50,Cote d'Ivoire,2016,Summer,Athletics,FALSE
1,27,159,50,Cote d'Ivoire,2016,Summer,Athletics,FALSE
0,29,185,75,Estonia,2016,Summer,Cycling,FALSE
1,27,149,45,Philippines,2016,Summer,Athletics,FALSE
1,21,176,72,Italy,2016,Summer,Water Polo,TRUE
0,23,175,62,Algeria,2016,Summer,Athletics,FALSE
0,21,168,66,Philippines,2016,Summer,Golf,FALSE
0,21,176,73,Italy,2016,Summer,Canoeing,FALSE
0,21,176,73,Italy,2016,Summer,Canoeing,FALSE
0,27,176,63,Argentina,2016,Summer,Triathlon,FALSE
1,26,168,70,Japan,2016,Summer,Judo,TRUE
0,31,170,71,Turkey,2016,Summer,Athletics,FALSE
0,34,160,54,Eritrea,2016,Summer,Athletics,FALSE
1,23,170,67,Cook Islands,2016,Summer,Athletics,FALSE
1,24,170,59,Thailand,2016,Summer,Badminton,FALSE
0,23,187,68,Iran,2016,Summer,Athletics,FALSE
0,31,180,85,Azerbaijan,2016,Summer,Wrestling,FALSE
0,19,195,105,Spain,2016,Summer,Water Polo,FALSE
1,22,163,57,Chinese Taipei,2016,Summer,Badminton,FALSE
0,19,187,73,Tunisia,2016,Summer,Rowing,FALSE
0,29,194,95,Estonia,2016,Summer,Rowing,TRUE
0,26,193,91,United States,2016,Summer,Athletics,FALSE
1,27,171,53,Spain,2016,Summer,Athletics,FALSE
0,30,186,85,Hungary,2016,Summer,Swimming,FALSE
0,30,186,85,Hungary,2016,Summer,Swimming,FALSE
1,31,190,83,Hungary,2016,Summer,Water Polo,FALSE
1,26,183,78,Japan,2016,Summer,Basketball,FALSE
1,25,161,59,Brazil,2016,Summer,Diving,FALSE
1,26,165,60,Japan,2016,Summer,Badminton,TRUE
1,16,170,54,Brazil,2016,Summer,Table Tennis,FALSE
0,23,176,58,Japan,2016,Summer,Athletics,FALSE
0,33,186,77,Japan,2016,Summer,Sailing,FALSE
0,34,170,65,Japan,2016,Summer,Equestrianism,FALSE
0,34,170,65,Japan,2016,Summer,Equestrianism,FALSE
1,23,161,56,Japan,2016,Summer,Swimming,FALSE
1,20,165,51,Japan,2016,Summer,Athletics,FALSE
1,18,165,65,Japan,2016,Summer,Sailing,FALSE
0,24,156,56,Japan,2016,Summer,Weightlifting,FALSE
0,27,180,67,Japan,2016,Summer,Athletics,FALSE
1,28,153,39,Japan,2016,Summer,Athletics,FALSE
0,27,178,81,Japan,2016,Summer,Wrestling,FALSE
0,23,160,60,Japan,2016,Summer,Judo,TRUE
1,31,151,48,Japan,2016,Summer,Equestrianism,FALSE
1,31,151,48,Japan,2016,Summer,Equestrianism,FALSE
0,26,176,78,Japan,2016,Summer,Water Polo,FALSE
1,29,164,60,Japan,2016,Summer,Rugby Sevens,FALSE
0,38,151,55,Cambodia,2016,Summer,Athletics,FALSE
0,22,197,160,Georgia,2016,Summer,Weightlifting,TRUE
1,20,168,56,Kyrgyzstan,2016,Summer,Swimming,FALSE
0,35,176,77,Egypt,2016,Summer,Shooting,FALSE
0,35,176,77,Egypt,2016,Summer,Shooting,FALSE
0,33,188,84,Mexico,2016,Summer,Football,FALSE
1,27,164,57,Belarus,2016,Summer,Athletics,FALSE
0,25,184,73,Great Britain,2016,Summer,Athletics,FALSE
1,22,185,87,Australia,2016,Summer,Basketball,FALSE
0,23,186,87,Fiji,2016,Summer,Rugby Sevens,TRUE
1,33,181,64,Brazil,2016,Summer,Beach Volleyball,FALSE
0,26,174,73,Slovenia,2016,Summer,Canoeing,FALSE
0,31,178,58,Australia,2016,Summer,Athletics,TRUE
1,23,167,54,Australia,2016,Summer,Athletics,FALSE
0,34,187,88,Fiji,2016,Summer,Football,FALSE
0,32,167,97,Nigeria,2016,Summer,Wrestling,FALSE
0,27,176,80,Australia,2016,Summer,Canoeing,TRUE
1,28,161,54,Brazil,2016,Summer,Football,FALSE
1,25,169,59,Finland,2016,Summer,Golf,FALSE
1,20,169,63,Estonia,2016,Summer,Sailing,FALSE
1,28,175,70,Fiji,2016,Summer,Rugby Sevens,FALSE
0,36,180,73,Greece,2016,Summer,Cycling,FALSE
0,23,178,68,Japan,2016,Summer,Athletics,FALSE
0,26,155,56,Chinese Taipei,2016,Summer,Weightlifting,FALSE
1,19,148,36,China,2016,Summer,Gymnastics,TRUE
1,19,148,36,China,2016,Summer,Gymnastics,FALSE
1,22,165,61,Malaysia,2016,Summer,Golf,FALSE
1,25,160,54,Belgium,2016,Summer,Badminton,FALSE
1,22,165,59,China,2016,Summer,Football,FALSE
1,25,171,71,Singapore,2016,Summer,Sailing,FALSE
0,27,177,77,Malaysia,2016,Summer,Badminton,TRUE
0,24,174,70,China,2016,Summer,Canoeing,FALSE
1,22,158,53,Chinese Taipei,2016,Summer,Archery,FALSE
1,22,158,53,Chinese Taipei,2016,Summer,Archery,TRUE
0,29,182,74,Belgium,2016,Summer,Badminton,FALSE
1,28,154,39,Japan,2016,Summer,Athletics,FALSE
0,26,166,58,Japan,2016,Summer,Gymnastics,TRUE
0,26,166,58,Japan,2016,Summer,Gymnastics,FALSE
0,26,166,58,Japan,2016,Summer,Gymnastics,FALSE
0,26,166,58,Japan,2016,Summer,Gymnastics,FALSE
0,26,166,58,Japan,2016,Summer,Gymnastics,FALSE
0,26,166,58,Japan,2016,Summer,Gymnastics,FALSE
0,27,184,84,Japan,2016,Summer,Water Polo,FALSE
1,21,154,48,Thailand,2016,Summer,Weightlifting,TRUE
1,34,177,73,Canada,2016,Summer,Football,TRUE
0,25,191,86,South Africa,2016,Summer,Swimming,FALSE
0,26,180,72,Hong Kong,2016,Summer,Rowing,FALSE
1,22,169,59,China,2016,Summer,Synchronized Swimming,TRUE
0,35,178,77,Hong Kong,2016,Summer,Table Tennis,FALSE
0,35,178,77,Hong Kong,2016,Summer,Table Tennis,FALSE
0,20,170,61,China,2016,Summer,Athletics,FALSE
1,23,178,70,China,2016,Summer,Swimming,FALSE
1,22,175,70,China,2016,Summer,Badminton,FALSE
0,35,190,132,Uzbekistan,2016,Summer,Judo,FALSE
1,23,166,66,Japan,2016,Summer,Rugby Sevens,FALSE
0,33,167,57,Japan,2016,Summer,Athletics,FALSE
0,21,180,75,Sweden,2016,Summer,Football,FALSE
0,25,168,47,Kenya,2016,Summer,Athletics,TRUE
0,20,168,60,Thailand,2016,Summer,Table Tennis,FALSE
0,21,176,70,Chile,2016,Summer,Swimming,FALSE
0,24,180,75,Grenada,2016,Summer,Athletics,FALSE
0,20,190,84,Finland,2016,Summer,Sailing,FALSE
1,26,166,65,Australia,2016,Summer,Table Tennis,FALSE
1,26,166,65,Australia,2016,Summer,Table Tennis,FALSE
0,21,190,75,Russia,2016,Summer,Swimming,FALSE
0,21,190,75,Russia,2016,Summer,Swimming,FALSE
1,28,170,64,Belarus,2016,Summer,Basketball,FALSE
1,30,174,66,Uzbekistan,2016,Summer,Athletics,FALSE
0,24,181,80,Moldova,2016,Summer,Canoeing,FALSE
0,19,178,80,Moldova,2016,Summer,Canoeing,FALSE
0,37,190,88,Slovakia,2016,Summer,Canoeing,FALSE
0,37,190,88,Slovakia,2016,Summer,Canoeing,TRUE
1,23,171,62,Spain,2016,Summer,Water Polo,FALSE
0,26,185,83,New Zealand,2016,Summer,Hockey,FALSE
1,31,171,59,Italy,2016,Summer,Sailing,FALSE
1,25,173,66,Japan,2016,Summer,Volleyball,FALSE
1,22,163,63,Japan,2016,Summer,Judo,FALSE
0,26,179,79,Germany,2016,Summer,Canoeing,FALSE
0,24,160,59,Uzbekistan,2016,Summer,Wrestling,TRUE
1,18,176,70,Tonga,2016,Summer,Archery,FALSE
1,23,173,67,Turkey,2016,Summer,Taekwondo,TRUE
1,19,165,44,Russia,2016,Summer,Rhythmic Gymnastics,TRUE
1,30,185,79,Canada,2016,Summer,Basketball,FALSE
0,29,183,97,Hungary,2016,Summer,Shooting,FALSE
0,29,183,97,Hungary,2016,Summer,Shooting,FALSE
1,31,165,69,Great Britain,2016,Summer,Equestrianism,FALSE
1,31,165,69,Great Britain,2016,Summer,Equestrianism,FALSE
0,32,192,100,Tonga,2016,Summer,Taekwondo,FALSE
1,34,183,70,United States,2016,Summer,Basketball,TRUE
1,30,165,55,Portugal,2016,Summer,Athletics,FALSE
0,21,187,79,Slovenia,2016,Summer,Swimming,FALSE
0,21,187,79,Slovenia,2016,Summer,Swimming,FALSE
1,22,170,82,France,2016,Summer,Athletics,FALSE
1,33,172,75,Fiji,2016,Summer,Rugby Sevens,FALSE
0,34,167,62,Japan,2016,Summer,Triathlon,FALSE
0,30,190,100,Algeria,2016,Summer,Judo,FALSE
0,24,175,69,Canada,2016,Summer,Canoeing,FALSE
1,30,165,57,Great Britain,2016,Summer,Rowing,FALSE
0,26,188,81,United States,2016,Summer,Athletics,TRUE
1,30,165,60,Ireland,2016,Summer,Boxing,FALSE
1,35,185,72,Australia,2016,Summer,Basketball,FALSE
0,32,189,70,New Zealand,2016,Summer,Rowing,FALSE
0,36,175,73,New Zealand,2016,Summer,Shooting,FALSE
0,27,180,68,Turkey,2016,Summer,Taekwondo,FALSE
1,26,177,78,France,2016,Summer,Judo,TRUE
1,23,176,68,Poland,2016,Summer,Swimming,FALSE
1,23,176,68,Poland,2016,Summer,Swimming,FALSE
1,23,176,68,Poland,2016,Summer,Swimming,FALSE
1,27,184,80,Cameroon,2016,Summer,Volleyball,FALSE
1,21,176,63,Cote d'Ivoire,2016,Summer,Swimming,FALSE
1,19,165,67,New Zealand,2016,Summer,Rugby Sevens,TRUE
1,25,175,75,Italy,2016,Summer,Water Polo,TRUE
1,51,159,57,France,2016,Summer,Equestrianism,FALSE
1,51,159,57,France,2016,Summer,Equestrianism,FALSE
0,47,182,84,Ukraine,2016,Summer,Equestrianism,FALSE
0,47,182,84,Ukraine,2016,Summer,Equestrianism,FALSE
0,31,192,90,Romania,2016,Summer,Tennis,FALSE
0,31,192,90,Romania,2016,Summer,Tennis,TRUE
1,25,167,58,Malaysia,2016,Summer,Badminton,FALSE
0,23,164,52,Israel,2016,Summer,Athletics,FALSE
1,21,168,52,Ethiopia,2016,Summer,Athletics,FALSE
1,29,180,80,Sweden,2016,Summer,Handball,FALSE
0,24,187,80,Vanuatu,2016,Summer,Rowing,FALSE
0,27,192,100,Brazil,2016,Summer,Handball,FALSE
1,54,170,73,Brazil,2016,Summer,Shooting,FALSE
0,22,172,69,Brazil,2016,Summer,Boxing,FALSE
1,28,167,57,Brazil,2016,Summer,Synchronized Swimming,FALSE
0,20,182,58,Brazil,2016,Summer,Taekwondo,FALSE
0,37,187,110,Tunisia,2016,Summer,Handball,FALSE
1,30,156,47,Peru,2016,Summer,Athletics,FALSE
1,22,169,63,Argentina,2016,Summer,Sailing,FALSE
0,27,188,71,Eritrea,2016,Summer,Cycling,FALSE
0,20,194,77,Hungary,2016,Summer,Swimming,FALSE
1,24,166,57,Brazil,2016,Summer,Rugby Sevens,FALSE
0,22,180,68,Brazil,2016,Summer,Athletics,FALSE
0,31,174,61,Argentina,2016,Summer,Triathlon,FALSE
0,22,170,64,Palau,2016,Summer,Athletics,FALSE
1,22,178,90,Kazakhstan,2016,Summer,Athletics,FALSE
0,29,183,125,Palau,2016,Summer,Wrestling,FALSE
0,37,205,100,Italy,2016,Summer,Water Polo,TRUE
1,25,167,69,Finland,2016,Summer,Sailing,FALSE
1,20,166,55,Ecuador,2016,Summer,Athletics,FALSE
1,20,166,55,Ecuador,2016,Summer,Athletics,FALSE
0,18,185,75,Greece,2016,Summer,Athletics,FALSE
1,27,168,63,Singapore,2016,Summer,Shooting,FALSE
1,27,168,63,Singapore,2016,Summer,Shooting,FALSE
0,29,195,90,Serbia,2016,Summer,Basketball,TRUE
0,25,183,82,Czech Republic,2016,Summer,Sailing,FALSE
1,20,145,37,Japan,2016,Summer,Gymnastics,FALSE
1,20,145,37,Japan,2016,Summer,Gymnastics,FALSE
1,20,145,37,Japan,2016,Summer,Gymnastics,FALSE
1,20,145,37,Japan,2016,Summer,Gymnastics,FALSE
1,20,145,37,Japan,2016,Summer,Gymnastics,FALSE
1,21,165,53,Japan,2016,Summer,Swimming,FALSE
1,25,176,73,Mexico,2016,Summer,Fencing,FALSE
0,35,170,68,Japan,2016,Summer,Diving,FALSE
1,25,166,57,Netherlands,2016,Summer,Cycling,FALSE
0,31,170,69,France,2016,Summer,Shooting,FALSE
0,26,184,78,Spain,2016,Summer,Hockey,FALSE
1,23,169,54,Serbia,2016,Summer,Athletics,FALSE
1,23,169,54,Serbia,2016,Summer,Athletics,FALSE
1,17,165,54,Montenegro,2016,Summer,Swimming,FALSE
1,25,168,56,Germany,2016,Summer,Hockey,TRUE
1,21,163,52,Canada,2016,Summer,Athletics,FALSE
0,29,180,56,Eritrea,2016,Summer,Athletics,FALSE
0,23,184,64,Germany,2016,Summer,Athletics,FALSE
0,26,184,78,Colombia,2016,Summer,Football,FALSE
0,26,191,93,United States,2016,Summer,Rugby Sevens,FALSE
1,18,174,60,Italy,2016,Summer,Boxing,FALSE
1,25,158,49,Israel,2016,Summer,Synchronized Swimming,FALSE
0,40,197,89,Russia,2016,Summer,Volleyball,FALSE
1,22,181,76,New Zealand,2016,Summer,Rowing,FALSE
1,18,155,52,Kiribati,2016,Summer,Athletics,FALSE
0,29,NA,NA,Eritrea,2016,Summer,Athletics,FALSE
0,26,172,56,Great Britain,2016,Summer,Athletics,FALSE
0,22,160,55,Vietnam,2016,Summer,Weightlifting,FALSE
1,29,196,75,Brazil,2016,Summer,Volleyball,FALSE
1,27,166,58,Brazil,2016,Summer,Football,FALSE
0,30,184,71,Egypt,2016,Summer,Volleyball,FALSE
1,29,159,61,India,2016,Summer,Hockey,FALSE
0,28,180,82,Thailand,2016,Summer,Archery,FALSE
1,37,158,47,Thailand,2016,Summer,Athletics,FALSE
0,22,169,56,India,2016,Summer,Boxing,FALSE
0,23,178,64,Qatar,2016,Summer,Boxing,FALSE
0,19,NA,64,Botswana,2016,Summer,Athletics,FALSE
0,30,187,74,Poland,2016,Summer,Athletics,FALSE
